industry_code,industry_name,industry_rank,uqer_indic_id,uqer_name,name_en,frequency_old_list,unit_old_list,stat_type,region_old_list,country_old_list,source,api,begin_date,end_date,is_update,selection_score,indicID,indicName,nameEN,dyCD,parentID,isList,frequency_new_uqer,unit_new_uqer,statType,accuracy,region_new_uqer,country_new_uqer,currency,importance,infoSource,memoCN,dataApiID,dataApiName,beginDate,endDate,isUpdate,__source_api,__downloaded_at_utc,old_uqer_name,new_uqer_name,changed_uqer_name,old_name_en,new_name_en,changed_name_en,old_frequency,new_frequency,changed_frequency,old_unit,new_unit,changed_unit,old_stat_type,new_stat_type,changed_stat_type,old_region,new_region,changed_region,old_country,new_country,changed_country,old_source,new_source,changed_source,old_api,new_api,changed_api,old_begin_date,new_begin_date,changed_begin_date,old_end_date,new_end_date,changed_end_date,old_is_update,new_is_update,changed_is_update,exists_in_new_uqer,any_field_changed,snapshot_20260812_uqer_name,snapshot_20260812_name_en,snapshot_20260812_frequency,snapshot_20260812_unit,snapshot_20260812_stat_type,snapshot_20260812_region,snapshot_20260812_country,snapshot_20260812_source,snapshot_20260812_api,snapshot_20260812_begin_date,snapshot_20260812_end_date,snapshot_20260812_is_update,changed_since_20260812_uqer_name,changed_since_20260812_name_en,changed_since_20260812_frequency,changed_since_20260812_unit,changed_since_20260812_stat_type,changed_since_20260812_region,changed_since_20260812_country,changed_since_20260812_source,changed_since_20260812_api,changed_since_20260812_begin_date,changed_since_20260812_end_date,changed_since_20260812_is_update,any_change_since_20260812
801040,钢铁,8,2040000182,铁矿石指数:相对价格:进口矿:岚山港,Index of Iron Ore: Ore Imports: Port of Lanshan,日,2005年1月=100,当期值,,中国,Datayes!,getEcoDataIndSteel,2005-01-07,2026-08-07,1,148.0,2040000182,铁矿石指数:相对价格:进口矿:岚山港,Index of Iron Ore: Ore Imports: Port of Lanshan,S040000182,S040000168,0,日,2005年1月=100,当期值,2.0,,中国,,不重要,Datayes!,,2994,getEcoDataIndSteel,2005-01-07,2026-08-12,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,铁矿石指数:相对价格:进口矿:岚山港,铁矿石指数:相对价格:进口矿:岚山港,False,Index of Iron Ore: Ore Imports: Port of Lanshan,Index of Iron Ore: Ore Imports: Port of Lanshan,False,日,日,False,2005年1月=100,2005年1月=100,False,当期值,当期值,False,,,False,中国,中国,False,Datayes!,Datayes!,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2005-01-07,2005-01-07,False,2026-08-07,2026-08-12,True,1,1,False,True,True,铁矿石指数:相对价格:进口矿:岚山港,Index of Iron Ore: Ore Imports: Port of Lanshan,日,2005年1月=100,当期值,,中国,Datayes!,getEcoDataIndSteel,2005-01-07,2026-08-11,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,9,2040000181,铁矿石指数:相对价格:进口矿:日照港,Index of Iron Ore: Ore Imports: Rizhao Port,日,2005年1月=100,当期值,,中国,Datayes!,getEcoDataIndSteel,2005-01-07,2026-08-07,1,148.0,2040000181,铁矿石指数:相对价格:进口矿:日照港,Index of Iron Ore: Ore Imports: Rizhao Port,S040000181,S040000168,0,日,2005年1月=100,当期值,2.0,,中国,,不重要,Datayes!,,2994,getEcoDataIndSteel,2005-01-07,2026-08-12,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,铁矿石指数:相对价格:进口矿:日照港,铁矿石指数:相对价格:进口矿:日照港,False,Index of Iron Ore: Ore Imports: Rizhao Port,Index of Iron Ore: Ore Imports: Rizhao Port,False,日,日,False,2005年1月=100,2005年1月=100,False,当期值,当期值,False,,,False,中国,中国,False,Datayes!,Datayes!,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2005-01-07,2005-01-07,False,2026-08-07,2026-08-12,True,1,1,False,True,True,铁矿石指数:相对价格:进口矿:日照港,Index of Iron Ore: Ore Imports: Rizhao Port,日,2005年1月=100,当期值,,中国,Datayes!,getEcoDataIndSteel,2005-01-07,2026-08-11,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,10,2040000180,铁矿石指数:相对价格:进口矿:曹妃甸,Index of Iron Ore: Ore Imports: Caofeidian,日,2005年1月=100,当期值,,中国,Datayes!,getEcoDataIndSteel,2005-01-07,2026-08-07,1,148.0,2040000180,铁矿石指数:相对价格:进口矿:曹妃甸,Index of Iron Ore: Ore Imports: Caofeidian,S040000180,S040000168,0,日,2005年1月=100,当期值,2.0,,中国,,不重要,Datayes!,,2994,getEcoDataIndSteel,2005-01-07,2026-08-12,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,铁矿石指数:相对价格:进口矿:曹妃甸,铁矿石指数:相对价格:进口矿:曹妃甸,False,Index of Iron Ore: Ore Imports: Caofeidian,Index of Iron Ore: Ore Imports: Caofeidian,False,日,日,False,2005年1月=100,2005年1月=100,False,当期值,当期值,False,,,False,中国,中国,False,Datayes!,Datayes!,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2005-01-07,2005-01-07,False,2026-08-07,2026-08-12,True,1,1,False,True,True,铁矿石指数:相对价格:进口矿:曹妃甸,Index of Iron Ore: Ore Imports: Caofeidian,日,2005年1月=100,当期值,,中国,Datayes!,getEcoDataIndSteel,2005-01-07,2026-08-11,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,11,2040000183,铁矿石指数:相对价格:进口矿:连云港,Index of Iron Ore: Ore Imports: Lianyungang,日,2005年1月=100,当期值,,中国,Datayes!,getEcoDataIndSteel,2005-01-07,2026-08-07,1,148.0,2040000183,铁矿石指数:相对价格:进口矿:连云港,Index of Iron Ore: Ore Imports: Lianyungang,S040000183,S040000168,0,日,2005年1月=100,当期值,2.0,,中国,,不重要,Datayes!,,2994,getEcoDataIndSteel,2005-01-07,2026-08-12,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,铁矿石指数:相对价格:进口矿:连云港,铁矿石指数:相对价格:进口矿:连云港,False,Index of Iron Ore: Ore Imports: Lianyungang,Index of Iron Ore: Ore Imports: Lianyungang,False,日,日,False,2005年1月=100,2005年1月=100,False,当期值,当期值,False,,,False,中国,中国,False,Datayes!,Datayes!,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2005-01-07,2005-01-07,False,2026-08-07,2026-08-12,True,1,1,False,True,True,铁矿石指数:相对价格:进口矿:连云港,Index of Iron Ore: Ore Imports: Lianyungang,日,2005年1月=100,当期值,,中国,Datayes!,getEcoDataIndSteel,2005-01-07,2026-08-11,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,12,2040104245,中厚板社会库存,Plate Social Inventory,周,万吨,当期值,全国,中国,兰格钢铁,getEcoDataIndSteel,2009-01-16,2026-08-05,1,147.0,2040104245,中厚板社会库存,Plate Social Inventory,S040104245,S040104239,0,周,万吨,当期值,1.0,全国,中国,,不重要,兰格钢铁,,2994,getEcoDataIndSteel,2009-01-16,2026-08-12,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,中厚板社会库存,中厚板社会库存,False,Plate Social Inventory,Plate Social Inventory,False,周,周,False,万吨,万吨,False,当期值,当期值,False,全国,全国,False,中国,中国,False,兰格钢铁,兰格钢铁,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2009-01-16,2009-01-16,False,2026-08-05,2026-08-12,True,1,1,False,True,True,中厚板社会库存,Plate Social Inventory,周,万吨,当期值,全国,中国,兰格钢铁,getEcoDataIndSteel,2009-01-16,2026-08-05,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,13,2040601007,价格:CSPI:螺纹钢(三级)HRB400Φ16,,周,元/吨,当期值,全国,中国,中国钢铁工业协会,getEcoDataIndSteel,2010-10-09,2026-08-07,1,147.0,2040601007,价格:CSPI:螺纹钢(三级)HRB400Φ16,,S040601007,S040000214,0,周,元/吨,当期值,2.0,全国,中国,人民币元,不重要,中国钢铁工业协会,,2994,getEcoDataIndSteel,2010-10-09,2026-08-07,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,价格:CSPI:螺纹钢(三级)HRB400Φ16,价格:CSPI:螺纹钢(三级)HRB400Φ16,False,,,False,周,周,False,元/吨,元/吨,False,当期值,当期值,False,全国,全国,False,中国,中国,False,中国钢铁工业协会,中国钢铁工业协会,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2010-10-09,2010-10-09,False,2026-08-07,2026-08-07,False,1,1,False,True,False,价格:CSPI:螺纹钢(三级)HRB400Φ16,,周,元/吨,当期值,全国,中国,中国钢铁工业协会,getEcoDataIndSteel,2010-10-09,2026-08-07,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801040,钢铁,14,2040104244,冷轧卷板社会库存,Cold Rolled Coil Social Inventory,周,万吨,当期值,全国,中国,兰格钢铁,getEcoDataIndSteel,2009-01-16,2026-08-05,1,147.0,2040104244,冷轧卷板社会库存,Cold Rolled Coil Social Inventory,S040104244,S040104239,0,周,万吨,当期值,1.0,全国,中国,,不重要,兰格钢铁,,2994,getEcoDataIndSteel,2009-01-16,2026-08-12,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,冷轧卷板社会库存,冷轧卷板社会库存,False,Cold Rolled Coil Social Inventory,Cold Rolled Coil Social Inventory,False,周,周,False,万吨,万吨,False,当期值,当期值,False,全国,全国,False,中国,中国,False,兰格钢铁,兰格钢铁,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2009-01-16,2009-01-16,False,2026-08-05,2026-08-12,True,1,1,False,True,True,冷轧卷板社会库存,Cold Rolled Coil Social Inventory,周,万吨,当期值,全国,中国,兰格钢铁,getEcoDataIndSteel,2009-01-16,2026-08-05,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,15,1040001980,国内现货价格:普通高速线材(φ6.5mm),Domestic Spot Price: Ordinary High-Speed Wire Φ6.5Mm,周,元/吨,当期值,全国,中国,商务部,getEcoDataChina,2003-07-01,2026-07-31,1,147.0,1040001980,国内现货价格:普通高速线材(φ6.5mm),Domestic Spot Price: Ordinary High-Speed Wire Φ6.5Mm,M040001980,M040001959,0,周,元/吨,当期值,0.0,全国,中国,人民币元,不重要,商务部,2016年之前频度为半月,2975,getEcoDataChina,2003-07-01,2026-08-07,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,国内现货价格:普通高速线材(φ6.5mm),国内现货价格:普通高速线材(φ6.5mm),False,Domestic Spot Price: Ordinary High-Speed Wire Φ6.5Mm,Domestic Spot Price: Ordinary High-Speed Wire Φ6.5Mm,False,周,周,False,元/吨,元/吨,False,当期值,当期值,False,全国,全国,False,中国,中国,False,商务部,商务部,False,getEcoDataChina,getEcoDataChina,False,2003-07-01,2003-07-01,False,2026-07-31,2026-08-07,True,1,1,False,True,True,国内现货价格:普通高速线材(φ6.5mm),Domestic Spot Price: Ordinary High-Speed Wire Φ6.5Mm,周,元/吨,当期值,全国,中国,商务部,getEcoDataChina,2003-07-01,2026-07-31,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,16,1040001988,国内现货价格:热轧带钢(180*2.5),Domestic Spot Price: Hot-Rolled Strip 180 * 2.5,周,元/吨,当期值,全国,中国,商务部,getEcoDataChina,2006-07-01,2026-07-31,1,147.0,1040001988,国内现货价格:热轧带钢(180*2.5),Domestic Spot Price: Hot-Rolled Strip 180 * 2.5,M040001988,M040001959,0,周,元/吨,当期值,0.0,全国,中国,人民币元,不重要,商务部,2016年之前频度为半月,2975,getEcoDataChina,2006-07-01,2026-08-07,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,国内现货价格:热轧带钢(180*2.5),国内现货价格:热轧带钢(180*2.5),False,Domestic Spot Price: Hot-Rolled Strip 180 * 2.5,Domestic Spot Price: Hot-Rolled Strip 180 * 2.5,False,周,周,False,元/吨,元/吨,False,当期值,当期值,False,全国,全国,False,中国,中国,False,商务部,商务部,False,getEcoDataChina,getEcoDataChina,False,2006-07-01,2006-07-01,False,2026-07-31,2026-08-07,True,1,1,False,True,True,国内现货价格:热轧带钢(180*2.5),Domestic Spot Price: Hot-Rolled Strip 180 * 2.5,周,元/吨,当期值,全国,中国,商务部,getEcoDataChina,2006-07-01,2026-07-31,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,17,1040001981,国内现货价格:螺纹钢(φ25mm),Domestic Spot Price: Rebar Φ25Mm,周,元/吨,当期值,全国,中国,商务部,getEcoDataChina,2003-07-01,2026-07-31,1,147.0,1040001981,国内现货价格:螺纹钢(φ25mm),Domestic Spot Price: Rebar Φ25Mm,M040001981,M040001959,0,周,元/吨,当期值,0.0,全国,中国,人民币元,不重要,商务部,2016年之前频度为半月,2975,getEcoDataChina,2003-07-01,2026-08-07,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,国内现货价格:螺纹钢(φ25mm),国内现货价格:螺纹钢(φ25mm),False,Domestic Spot Price: Rebar Φ25Mm,Domestic Spot Price: Rebar Φ25Mm,False,周,周,False,元/吨,元/吨,False,当期值,当期值,False,全国,全国,False,中国,中国,False,商务部,商务部,False,getEcoDataChina,getEcoDataChina,False,2003-07-01,2003-07-01,False,2026-07-31,2026-08-07,True,1,1,False,True,True,国内现货价格:螺纹钢(φ25mm),Domestic Spot Price: Rebar Φ25Mm,周,元/吨,当期值,全国,中国,商务部,getEcoDataChina,2003-07-01,2026-07-31,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,18,2040104243,热轧卷板社会库存,Hot Rolled Coil Social Inventory,周,万吨,当期值,全国,中国,兰格钢铁,getEcoDataIndSteel,2007-12-29,2026-08-05,1,147.0,2040104243,热轧卷板社会库存,Hot Rolled Coil Social Inventory,S040104243,S040104239,0,周,万吨,当期值,1.0,全国,中国,,不重要,兰格钢铁,,2994,getEcoDataIndSteel,2007-12-29,2026-08-12,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,热轧卷板社会库存,热轧卷板社会库存,False,Hot Rolled Coil Social Inventory,Hot Rolled Coil Social Inventory,False,周,周,False,万吨,万吨,False,当期值,当期值,False,全国,全国,False,中国,中国,False,兰格钢铁,兰格钢铁,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2007-12-29,2007-12-29,False,2026-08-05,2026-08-12,True,1,1,False,True,True,热轧卷板社会库存,Hot Rolled Coil Social Inventory,周,万吨,当期值,全国,中国,兰格钢铁,getEcoDataIndSteel,2007-12-29,2026-08-05,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,19,1040005361,"生产资料价格:钢材:不锈钢板:2.0,304/2B冷轧:当月值","Price of Means of Production: Steel: Stainless Steel Plate: 2.0,304/2B Cold Rolled:Current",月,元/吨,当期值,全国,中国,发改委,getEcoDataChina,2015-05-31,2026-06-30,1,147.0,1040005361,"生产资料价格:钢材:不锈钢板:2.0,304/2B冷轧:当月值","Price of Means of Production: Steel: Stainless Steel Plate: 2.0,304/2B Cold Rolled:Current",M040005361,M040015365,0,月,元/吨,当期值,0.0,全国,中国,人民币元,不重要,发改委,,2975,getEcoDataChina,2015-05-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,"生产资料价格:钢材:不锈钢板:2.0,304/2B冷轧:当月值","生产资料价格:钢材:不锈钢板:2.0,304/2B冷轧:当月值",False,"Price of Means of Production: Steel: Stainless Steel Plate: 2.0,304/2B Cold Rolled:Current","Price of Means of Production: Steel: Stainless Steel Plate: 2.0,304/2B Cold Rolled:Current",False,月,月,False,元/吨,元/吨,False,当期值,当期值,False,全国,全国,False,中国,中国,False,发改委,发改委,False,getEcoDataChina,getEcoDataChina,False,2015-05-31,2015-05-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,"生产资料价格:钢材:不锈钢板:2.0,304/2B冷轧:当月值","Price of Means of Production: Steel: Stainless Steel Plate: 2.0,304/2B Cold Rolled:Current",月,元/吨,当期值,全国,中国,发改委,getEcoDataChina,2015-05-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801040,钢铁,20,1040005382,"生产资料价格:钢材:热轧中厚板:20,Q235:当月值","Price of Means of Production: Steel: Hot Rolled Plate: 20, Q235: Current",月,元/吨,当期值,全国,中国,发改委,getEcoDataChina,2015-05-31,2026-06-30,1,147.0,1040005382,"生产资料价格:钢材:热轧中厚板:20,Q235:当月值","Price of Means of Production: Steel: Hot Rolled Plate: 20, Q235: Current",M040005382,M040015365,0,月,元/吨,当期值,0.0,全国,中国,人民币元,不重要,发改委,,2975,getEcoDataChina,2015-05-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,"生产资料价格:钢材:热轧中厚板:20,Q235:当月值","生产资料价格:钢材:热轧中厚板:20,Q235:当月值",False,"Price of Means of Production: Steel: Hot Rolled Plate: 20, Q235: Current","Price of Means of Production: Steel: Hot Rolled Plate: 20, Q235: Current",False,月,月,False,元/吨,元/吨,False,当期值,当期值,False,全国,全国,False,中国,中国,False,发改委,发改委,False,getEcoDataChina,getEcoDataChina,False,2015-05-31,2015-05-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,"生产资料价格:钢材:热轧中厚板:20,Q235:当月值","Price of Means of Production: Steel: Hot Rolled Plate: 20, Q235: Current",月,元/吨,当期值,全国,中国,发改委,getEcoDataChina,2015-05-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801040,钢铁,21,2040104242,螺纹钢社会库存,Rebar Social Inventory,周,万吨,当期值,全国,中国,兰格钢铁,getEcoDataIndSteel,2006-04-07,2026-08-05,1,147.0,2040104242,螺纹钢社会库存,Rebar Social Inventory,S040104242,S040104239,0,周,万吨,当期值,1.0,全国,中国,,不重要,兰格钢铁,,2994,getEcoDataIndSteel,2006-04-07,2026-08-12,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,螺纹钢社会库存,螺纹钢社会库存,False,Rebar Social Inventory,Rebar Social Inventory,False,周,周,False,万吨,万吨,False,当期值,当期值,False,全国,全国,False,中国,中国,False,兰格钢铁,兰格钢铁,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2006-04-07,2006-04-07,False,2026-08-05,2026-08-12,True,1,1,False,True,True,螺纹钢社会库存,Rebar Social Inventory,周,万吨,当期值,全国,中国,兰格钢铁,getEcoDataIndSteel,2006-04-07,2026-08-05,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,22,2040104240,钢材社会库存,Steel Social Inventory,周,万吨,当期值,全国,中国,兰格钢铁,getEcoDataIndSteel,2006-04-07,2026-08-05,1,147.0,2040104240,钢材社会库存,Steel Social Inventory,S040104240,S040104239,0,周,万吨,当期值,1.0,全国,中国,,不重要,兰格钢铁,,2994,getEcoDataIndSteel,2006-04-07,2026-08-12,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,钢材社会库存,钢材社会库存,False,Steel Social Inventory,Steel Social Inventory,False,周,周,False,万吨,万吨,False,当期值,当期值,False,全国,全国,False,中国,中国,False,兰格钢铁,兰格钢铁,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2006-04-07,2006-04-07,False,2026-08-05,2026-08-12,True,1,1,False,True,True,钢材社会库存,Steel Social Inventory,周,万吨,当期值,全国,中国,兰格钢铁,getEcoDataIndSteel,2006-04-07,2026-08-05,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,23,2040104248,铁矿石港口库存,Iron Ore Port Inventory,周,万吨,当期值,全国,中国,兰格钢铁,getEcoDataIndSteel,2007-01-05,2026-08-05,1,147.0,2040104248,铁矿石港口库存,Iron Ore Port Inventory,S040104248,S040104239,0,周,万吨,当期值,1.0,全国,中国,,不重要,兰格钢铁,,2994,getEcoDataIndSteel,2007-01-05,2026-08-12,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,铁矿石港口库存,铁矿石港口库存,False,Iron Ore Port Inventory,Iron Ore Port Inventory,False,周,周,False,万吨,万吨,False,当期值,当期值,False,全国,全国,False,中国,中国,False,兰格钢铁,兰格钢铁,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2007-01-05,2007-01-05,False,2026-08-05,2026-08-12,True,1,1,False,True,True,铁矿石港口库存,Iron Ore Port Inventory,周,万吨,当期值,全国,中国,兰格钢铁,getEcoDataIndSteel,2007-01-05,2026-08-05,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801040,钢铁,24,2040608869,产量:重点优特钢企业:冷轧钢材:累计值,Output: Key High Quality and Special Steel Companies: Cold Rolled Steel: Cumulative Value,月,吨,累计值,中国大陆,中国,兰格钢铁,getEcoDataIndSteel,2012-02-29,2026-03-31,1,145.0,2040608869,产量:重点优特钢企业:冷轧钢材:累计值,Output: Key High Quality and Special Steel Companies: Cold Rolled Steel: Cumulative Value,S040608869,S040608863,0,月,吨,累计值,0.0,中国大陆,中国,,一般重要,兰格钢铁,,2994,getEcoDataIndSteel,2012-02-29,2026-03-31,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,产量:重点优特钢企业:冷轧钢材:累计值,产量:重点优特钢企业:冷轧钢材:累计值,False,Output: Key High Quality and Special Steel Companies: Cold Rolled Steel: Cumulative Value,Output: Key High Quality and Special Steel Companies: Cold Rolled Steel: Cumulative Value,False,月,月,False,吨,吨,False,累计值,累计值,False,中国大陆,中国大陆,False,中国,中国,False,兰格钢铁,兰格钢铁,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2012-02-29,2012-02-29,False,2026-03-31,2026-03-31,False,1,1,False,True,False,产量:重点优特钢企业:冷轧钢材:累计值,Output: Key High Quality and Special Steel Companies: Cold Rolled Steel: Cumulative Value,月,吨,累计值,中国大陆,中国,兰格钢铁,getEcoDataIndSteel,2012-02-29,2026-03-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801040,钢铁,25,2040608868,产量:重点优特钢企业:热轧钢材:累计值,Output: Key High Quality and Special Steel Companies: Hot Rolled Steel: Cumulative Value,月,吨,累计值,中国大陆,中国,兰格钢铁,getEcoDataIndSteel,2012-02-29,2026-03-31,1,145.0,2040608868,产量:重点优特钢企业:热轧钢材:累计值,Output: Key High Quality and Special Steel Companies: Hot Rolled Steel: Cumulative Value,S040608868,S040608863,0,月,吨,累计值,0.0,中国大陆,中国,,一般重要,兰格钢铁,,2994,getEcoDataIndSteel,2012-02-29,2026-03-31,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,产量:重点优特钢企业:热轧钢材:累计值,产量:重点优特钢企业:热轧钢材:累计值,False,Output: Key High Quality and Special Steel Companies: Hot Rolled Steel: Cumulative Value,Output: Key High Quality and Special Steel Companies: Hot Rolled Steel: Cumulative Value,False,月,月,False,吨,吨,False,累计值,累计值,False,中国大陆,中国大陆,False,中国,中国,False,兰格钢铁,兰格钢铁,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2012-02-29,2012-02-29,False,2026-03-31,2026-03-31,False,1,1,False,True,False,产量:重点优特钢企业:热轧钢材:累计值,Output: Key High Quality and Special Steel Companies: Hot Rolled Steel: Cumulative Value,月,吨,累计值,中国大陆,中国,兰格钢铁,getEcoDataIndSteel,2012-02-29,2026-03-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801040,钢铁,26,2040608984,产量:重点优特钢企业:粗钢:不锈钢:累计值,Output: Key High Quality and Special Steel Companies: Crude Steel: Stainless Steel: Cumulative Value,月,吨,累计值,中国大陆,中国,兰格钢铁,getEcoDataIndSteel,2011-02-28,2026-05-31,1,145.0,2040608984,产量:重点优特钢企业:粗钢:不锈钢:累计值,Output: Key High Quality and Special Steel Companies: Crude Steel: Stainless Steel: Cumulative Value,S040608984,S040608863,0,月,吨,累计值,0.0,中国大陆,中国,,一般重要,兰格钢铁,,2994,getEcoDataIndSteel,2011-02-28,2026-05-31,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,产量:重点优特钢企业:粗钢:不锈钢:累计值,产量:重点优特钢企业:粗钢:不锈钢:累计值,False,Output: Key High Quality and Special Steel Companies: Crude Steel: Stainless Steel: Cumulative Value,Output: Key High Quality and Special Steel Companies: Crude Steel: Stainless Steel: Cumulative Value,False,月,月,False,吨,吨,False,累计值,累计值,False,中国大陆,中国大陆,False,中国,中国,False,兰格钢铁,兰格钢铁,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2011-02-28,2011-02-28,False,2026-05-31,2026-05-31,False,1,1,False,True,False,产量:重点优特钢企业:粗钢:不锈钢:累计值,Output: Key High Quality and Special Steel Companies: Crude Steel: Stainless Steel: Cumulative Value,月,吨,累计值,中国大陆,中国,兰格钢铁,getEcoDataIndSteel,2011-02-28,2026-05-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801040,钢铁,27,2040608987,产量:重点优特钢企业:粗钢:耐热不锈钢:累计值,Output: Key High Quality and Special Steel Companies: Crude Steel: Heat-resistant Stainless Steel: Cumulative Value,月,吨,累计值,中国大陆,中国,兰格钢铁,getEcoDataIndSteel,2011-02-28,2026-05-31,1,145.0,2040608987,产量:重点优特钢企业:粗钢:耐热不锈钢:累计值,Output: Key High Quality and Special Steel Companies: Crude Steel: Heat-resistant Stainless Steel: Cumulative Value,S040608987,S040608863,0,月,吨,累计值,0.0,中国大陆,中国,,一般重要,兰格钢铁,,2994,getEcoDataIndSteel,2011-02-28,2026-05-31,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,产量:重点优特钢企业:粗钢:耐热不锈钢:累计值,产量:重点优特钢企业:粗钢:耐热不锈钢:累计值,False,Output: Key High Quality and Special Steel Companies: Crude Steel: Heat-resistant Stainless Steel: Cumulative Value,Output: Key High Quality and Special Steel Companies: Crude Steel: Heat-resistant Stainless Steel: Cumulative Value,False,月,月,False,吨,吨,False,累计值,累计值,False,中国大陆,中国大陆,False,中国,中国,False,兰格钢铁,兰格钢铁,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2011-02-28,2011-02-28,False,2026-05-31,2026-05-31,False,1,1,False,True,False,产量:重点优特钢企业:粗钢:耐热不锈钢:累计值,Output: Key High Quality and Special Steel Companies: Crude Steel: Heat-resistant Stainless Steel: Cumulative Value,月,吨,累计值,中国大陆,中国,兰格钢铁,getEcoDataIndSteel,2011-02-28,2026-05-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801040,钢铁,28,2040608985,产量:重点优特钢企业:粗钢:铬系不锈钢:累计值,Output: Key High Quality and Special Steel Companies: Crude Steel: Chrome Stainless Steel: Cumulative Value,月,吨,累计值,中国大陆,中国,兰格钢铁,getEcoDataIndSteel,2011-02-28,2026-05-31,1,145.0,2040608985,产量:重点优特钢企业:粗钢:铬系不锈钢:累计值,Output: Key High Quality and Special Steel Companies: Crude Steel: Chrome Stainless Steel: Cumulative Value,S040608985,S040608863,0,月,吨,累计值,0.0,中国大陆,中国,,一般重要,兰格钢铁,,2994,getEcoDataIndSteel,2011-02-28,2026-05-31,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,产量:重点优特钢企业:粗钢:铬系不锈钢:累计值,产量:重点优特钢企业:粗钢:铬系不锈钢:累计值,False,Output: Key High Quality and Special Steel Companies: Crude Steel: Chrome Stainless Steel: Cumulative Value,Output: Key High Quality and Special Steel Companies: Crude Steel: Chrome Stainless Steel: Cumulative Value,False,月,月,False,吨,吨,False,累计值,累计值,False,中国大陆,中国大陆,False,中国,中国,False,兰格钢铁,兰格钢铁,False,getEcoDataIndSteel,getEcoDataIndSteel,False,2011-02-28,2011-02-28,False,2026-05-31,2026-05-31,False,1,1,False,True,False,产量:重点优特钢企业:粗钢:铬系不锈钢:累计值,Output: Key High Quality and Special Steel Companies: Crude Steel: Chrome Stainless Steel: Cumulative Value,月,吨,累计值,中国大陆,中国,兰格钢铁,getEcoDataIndSteel,2011-02-28,2026-05-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False
